공원명,위도,경도
공원:158(당진도시지역),,
공원:155(당진도시지역),,
공원:103(당진:03 승리봉공원),36.89554285,126.627703
공원:109(당진:8 서문공원),36.89320136,126.6271367
공원:118(당진:17 라일락공원),36.89288768,126.6391892
공원:810(덕마리지구 1),36.85269041,126.6004633
공원:811(덕마리지구 2),36.85269041,126.6004633
공원:812(덕마리지구 13),36.848864,126.5986445
공원:114(당진:13 보름달공원),36.88720282,126.6306794
공원:141(수청2지구),36.887243,126.656975
공원:151(수청1지구),,
공원:147(수청1지구),,
공원:144(수청1지구),,
공원:146(수청1지구),36.90185176,126.6538896
공원:149(수청1지구),36.89717148,126.652101
공원:145(수청1지구),,
공원:148(수청1지구),,
공원:150(수청1지구),,
공원:153(수청1지구),,
공원:152(수청1지구),,
공원:137(수청지구),36.8927558,126.6471064
공원:139(수청지구),36.89346951,126.6468852
공원:136(수청지구),,126.6463375
공원:138(수청지구),36.89729841,126.6471116
공원:102(당진:02 계림공원),36.89744497,126.6450933
공원:140(수청2지구),36.88923325,126.6515761
공원:801(봉소리지구 3),36.84387237,126.7105602
공원:502(신평:03 거산공원),36.87852686,126.758081
공원:504(신평:06 공간공원),36.8824741,126.7591698
공원:503(신평:05 정우공원),36.884801,126.7691922
공원:501(신평:01 신평공원),36.8856091,126.7821793
공원:505(신평:02 금천공원),36.88760605,126.7578528
공원:815(남산지구 소공원),36.876972,126.779649
공원:816(남산지구 어린이공원),36.873351,126.780432
공원:814(매산지구:행담2공원),36.9409256,126.8095297
공원:817(남산지구 어린이공원),36.877654,126.7842678
공원:813(바다공원),36.89182902,126.8226069
공원:824(솔뫼성지),36.81906765,126.7845921
공원:310(합덕11 우강송산지구),36.482458,126.462957
묵동공원,37.439204,126.671076
학산공원,37.438907,126.674615
관청공원,37.439693,126.680489
학골공원,37.438774,126.662732
제운공원,37.4385457,126.6673798
남부3호공원,35.929479,126.953322
남부2호공원,35.930156,126.950956
남부1호공원,35.931054,126.946096
영등1차 1호공원,35.953006,126.976293
영등1차 2호공원,35.953277,
중앙공원,36.072974,126.961803
마동2호공원,35.933543,126.959852
마동4호공원,35.935161,126.963428
마동1호공원,35.936056,126.961028
마동3호공원,35.932436,126.962445
감나무실,36.365379,127.262258
뜨란채,36.618942,127.440571
서경,36.617558,127.441363
푸른,36.615645,127.440432
짐대,36.638209,127.434436
중간,36.640024,127.430991
휴암공원(65호),36.372891,127.243809
내곡공원(62호),36.395267,127.255344
상신공원(58호),36.395796,127.261621
송절공원(59호),36.395642,127.271241
백로공원(60호),36.394129,127.272554
남촌공원(64호),36.392901,127.251938
화계공원(61호),36.391379,127.264783
동산2호 공원,35.930291,126.964224
신동6호,35.959457,126.966139
신동3호,35.960083,126.958817
신동8호,35.959591,
신동5호,35.959755,126.963999
신동4호,35.960871,126.961118
신동9호,35.963157,126.956859
신동2호,35.957364,126.955464
신동1호,35.954599,126.960741
신동7호,35.957419,126.965207
남당공원,36.073708,126.978609
남부6호공원,35.928568,126.947182
남부5호공원,35.927365,126.954213
남부4호공원,35.928367,126.957319
운정호수공원,37.721181,126.734443
금잔디어린이공원,37.734391,126.753266
해솔어린이공원,37.72338983,126.7563252
한울어린이공원,37.732607,126.755849
가람어린이공원,37.726297,126.746278
소공원 2호,37.708612,126.741337
소공원 4호,37.734171,126.764127
소공원 5호,37.735541,126.756435
소공원 6호,37.734747,126.751218
소공원 7호,37.732312,126.745916
소공원 8호,37.73376033,126.7393054
소공원 9호,37.730241,126.746801
소공원 10호,37.731251,126.745253
소공원 11호,37.730893,126.743773
소공원 12호,37.72977356,126.740329
소공원 13호,37.728355,126.737271
소공원 14호,37.732458,126.736815
소공원 15호,37.732096,126.736674
소공원 16호,37.72379769,126.7371937
소공원 17호,37.723672,126.737497
소공원 18호,37.719987,126.738377
소공원 19호,37.719572,126.738304
소공원 20호,37.715085,126.741658
소공원 21호,37.715109,126.738041
정산 어린이공원,36.4130777,126.9479927
제3소공원,36.4536083,126.8079633
초당산공원,34.80875859,126.4496047
부주공원,34.80985841,126.4514244
회룡공원,34.812911,126.4519619
유방어린이공원,37.259401,127.216701
제46호 어린이공원(신갈),37.274201,127.107501
죽전체육공원(61호),37.330301,127.113401
수지체육공원(62호),37.329401,127.097801
하금공원,34.761316,127.631161
도원공원,37.16974482,127.0668728
아래뜰공원,37.168231,127.064641
안삼미공원,37.172862,127.063131
청호제1어린이공원,37.131065,127.081581
청호제2어린이공원,37.131065,127.081581
고현어린이공원,37.134556,127.079586
가장제1근린공원,37.161734,127.0400291
원장공원,35.5940116,126.6834614
제1호근린공원,35.6815594,126.5356747
제2호근린공원,35.6803815,126.5313881
범산공원,35.5922462,126.6145055
백련공원,35.7147319,126.6001006
진서공원,35.5903398,126.6142537
매창공원,35.7209372,126.7282973
부안공원,35.7310821,126.7342023
제3농공단지,35.7380051,126.7276523
두루봉공원,36.38149444,127.3206556
왕골공원,36.40062677,127.3994203
엑스포공원,36.40179604,127.3971593
궁동공원,36.36410764,127.3492662
성두산공원,36.37318696,127.3719144
신성공원,36.37550703,127.3490154
송림공원,36.38620154,127.319542
증포제3공원,37.29656201,127.4565272
1-103호공원,33.49231722,126.5391004
1-104호공원,33.48972162,126.5414789
1-105호공원,33.49357439,126.5440399
1-106호공원,33.45110538,126.5747136
1-107호공원,33.51512752,126.5794886
1-108호공원,33.51308094,126.5794897
1-109호공원,33.51312272,126.582352
1-110호공원,33.47658888,126.5409887
1-111호공원,33.47530565,126.5422689
1-112호공원,33.47320006,126.5441545
1-113호공원,33.47189628,126.5429176
1-114호공원,33.47145901,126.5409993
1-115호공원,33.46958323,126.5447959
1-116호공원,33.47600413,126.5464745
꿈나무,36.361581,127.304212
한아름,36.61517591,127.5028294
무궁화,36.362477,127.301049
보람,36.363258,127.303096
큰꿈,36.61155868,127.5092175
새한 어린이공원,36.9924018,127.1166768
동일 어린이공원,,127.1184511
원앙 어린이공원,37.0018387,127.0860075
청솔 어린이공원,37.0033214,127.0831247
향촌 어린이공원,37.0018862,127.0793219
상가 어린이공원,36.9999027,127.0815254
개나리 어린이공원,37.000322,127.0833067
통복 어린이공원,36.9985815,127.0854735
가족 어린이공원,36.9875978,127.0844367
늘푸른 어린이공원,36.9867436,127.0823464
화경 어린이공원,36.9899035,127.1163911
한방 어린이공원,36.9908024,127.1197284
팽송 어린이공원,36.9634749,127.0545964
송화 어린이공원,36.9639807,127.059273
삼각 어린이공원,36.9606184,127.0580118
추팔 어린이공원,36.9575584,127.0780143
합정새롬 어린이공원,36.9891465,127.0913155
검단2지구 1호근린공원,37.5961609,126.6633081
검단2지구 2호근린공원,37.6031823,126.6640592
검단1지구 금곡공원,37.6056199,126.6554225
검단1지구 1호 어린이공원,37.6051075,126.6574502
검단1지구 5호 어린이공원,37.6059872,126.6578525
검단1지구 6호 어린이공원,37.604402,126.6605186
석남공원,37.5008657,126.6778028
왕길공원,37.6005047,126.651603
종다리공원,37.6013887,126.6541296
왕길새싹공원,37.602855,126.651206
검단2지구 1호 어린이공원,37.5974318,126.6688228
검단2지구 2호 어린이공원,37.5952429,126.6693753
검단2지구 3호 어린이공원,37.5958847,126.6732323
금호공원(오류지구 어린이공원),37.5972915,126.6412497
불로지구1호 어린이공원,37.6141889,126.6819549
불로지구2호 어린이공원,37.6137045,126.6842508
불로지구3호 어린이공원,37.6120302,126.6853666
불로지구4호 어린이공원,37.6105344,126.6858816
불로지구5호 어린이공원,37.6122937,126.6895831
원당지구 1호공원,37.5955489,126.6917825
원당지구 2호공원,37.5939167,126.698606
원당지구 3호공원,37.5979036,126.7023611
원당지구 4호 어린이공원,37.5994847,126.6981125
당하지구 1호공원,37.5913833,126.6737366
당하지구2호 어린이공원,37.5948943,126.6776419
당하지구3호 어린이공원,37.5907968,126.6786075
당하지구4호 어린이공원,37.589173,126.6779557
풍남공원,35.8007447,127.1143843
웅기,36.336034,127.375737
우정,36.33980957,127.388738
새들,36.33115899,127.389596
예정,36.33136066,127.378459
안골,36.335231,127.371706
안산뜸,36.348391,127.368625
우마장,36.342198,127.369617
뒷뜰,36.35269209,127.3663765
한마음,36.344106,127.368018
건능골,36.344806,127.371591
명학,36.34764916,127.374279
상촌,36.341591,127.375433
월평,36.356732,127.360173
사정,36.35694322,127.3657145
반달,36.35541218,127.3661363
섬말,36.35490134,127.3607639
새뜸,36.35396386,127.3553053
청산,36.367969,127.374785
중보,36.36540959,127.3709107
만년,36.36666687,127.3744457
원모,36.30380498,127.3516804
구봉,36.30073795,127.3530754
백야,36.297215,127.354189
들빛공원,35.155451,128.118637
화양근린공원,35.05327637,126.5173162
기산근린공원,35.06721334,126.5195436
대동생태공원,35.135314,126.511245
주공어린이공원,35.06140329,126.5180097
상서공원,35.6914416,126.6789133
백산공원,35.719531,126.8065894
오곡공원,35.7149915,126.8017303
줄포공원,35.593708,126.6752466
부안자연생태공원,35.5809023,126.6689405
용산공원,36.94286902,127.6900495
푸른솔밭공원,35.268758,129.086384
푸조나무숲공원,35.3033456,129.1125364
형제공원,35.266603,129.087772
화랑공원,35.214929,129.116711
신천공원,35.275984,129.117538
회동첨단공원,35.238372,129.124516
동대공원,35.238372,129.124516
금사소공원,35.232277,129.122981
부산묘지공원,35.27279032,129.0972141
너울소공원,35.24198217,129.0914307
연곡공원,35.7104481,126.7348038
서림공원,35.7329193,126.731487
진동공원,35.7106099,126.7182405
재장공원,35.7561616,126.7059579
용계공원,35.7468787,126.6951309
덕화공원,35.7583693,126.7064186
봉황공원,35.7494981,126.7366991
수문공원,35.7661863,126.6973402
화상공원,35.7618901,126.7014376
중앙공원,35.7605095,126.698533
염창공원,35.7620888,126.6919135
계화공원,35.7916062,126.632929
계상공원,35.7923564,126.640665
동돈공원,35.7539747,126.6397581
돈지공원,35.7543065,126.647679
의복공원,35.7456296,126.6446838
호국공원,35.227711,128.335998
연꽃테마공원,35.28058916,128.394764
오곡1공원(아파트 내),35.27510588,128.5203401
오곡2공원,35.27686174,128.517592
입곡어린이공원,35.263907,128.44882
남구공원(LH내),35.30425708,128.5233568
악양생태공원,35.20224,128.234986
봉우재,36.294499,127.332929
도안7,36.303473,127.349413
오량,36.3097862,127.3739286
계림,36.30654398,127.3679612
강변,36.306349,127.364088
수밋들,36.30406408,127.3664116
정림,36.30170246,127.3666978
목운,36.33161809,127.368743
평화,36.330229,127.368042
선경,36.34297758,127.3946476
새말,36.3439996,127.3906417
도산,36.346508,127.395813
문정,36.3500004,127.398921
윗둔지미,36.350596,127.379071
계룡,36.346429,127.381419
백운,36.33785321,127.3863761
지치울,36.339704,127.376899
따스하리공원,35.16868938,128.1396179
괴항공원,35.25542023,128.4227474
검암공원,35.27250826,128.4214489
사적공원,35.28044551,128.4064658
도항1공원,35.27629762,128.4002655
도항2공원,35.27353721,128.3981491
대치공원,35.36343159,128.4889492
대치공원,35.3725525,128.4765731
입곡문화공원,35.26102391,128.4457315
서촌공원,35.24185861,128.4220974
쌈지공원,35.27814989,128.4080871
구혜공원,35.35572454,128.4325664
돈마루공원(7호),36.73072005,127.097051
용두공원(5호),36.7293443,127.1046241
1호공원,36.73428602,127.1053698
불당2공원,36.81021417,127.1129083
쌍불공원,36.80675949,127.1152104
천변공원,36.80500227,127.1085552
불당공원(불당1),36.79909367,127.106862
신월공원(신월1),36.87877775,127.159204
천흥공원,36.88334666,127.2107085
개목10길공원(성정15),36.8177524,127.1343417
양지길시장공원(성정10),36.81304386,127.1375533
양지10길공원(성정11),36.81033756,127.1395581
숲정이공원(두정7),36.82970249,127.1344315
고우니공원(성정18),36.82737689,127.1355899
선영9길공원(성정16),36.8145536,127.145861
청사공원,36.82940032,127.1395244
수리어린이공원,37.37279449,126.9456225
벌터소공원,37.364886,126.952078
마벨소공원,37.365006,126.955541
소공원17,37.372767,126.944902
반월호수공원,37.32755654,126.9418584
공원17(송정지구),37.3716384,126.9315959
궁내공원,37.35470857,126.9408103
근린공원1(첨단산업단지),37.3589679,126.955608
능안공원,37.34407047,126.9472796
당동공원,37.31891047,126.9179364
한우물공원(당정2지구),37.32477452,126.937291
당정공원,37.35612093,126.9285737
공원22(송정지구),37.35836023,126.9218441
부곡공원,37.3288791,126.8926872
도장공원,37.35696759,126.9145313
둔전공원,37.35308281,126.9258903
반월공원,37.3447443,126.8966236
수리산공원,37.32569072,126.9058085
양지공원,37.3743479,126.9366988
납다골소공원(납다골지구),37.36696904,126.9245389
대감1소공원(대감지구),37.32441233,126.8888721
매화어린이공원,37.3645033,126.9274098
광정어린이공원,37.3640581,126.9242585
둔터1소공원(둔터지구),37.3613309,126.9204684
주몽어린이공원,37.3604195,126.9267771
백두어린이공원,37.358564,126.943559
묘향어린이공원,37.356137,126.941694
우륵어린이공원,37.358084,126.937153
한솔어린이공원,37.3570118,126.9343718
희망어린이공원,37.3584089,126.9276098
무궁화어린이공원,37.3584382,126.9226387
충무어린이공원,37.3577105,126.9177407
세종어린이공원,37.364886,126.952078
한양어린이공원,37.36491484,126.9560363
금산어린이공원,37.32628062,126.9175109
노산어린이공원,37.32796208,126.9189984
웃말어린이공원,37.3289942,126.9196433
마루터기어린이공원,37.36668807,126.9291394
용바위어린이공원,37.32293382,126.9325681
샘터어린이공원,37.32255911,126.9352028
새터어린이공원,37.32484845,126.9455724
